date,oil_diff_target,RealInterestRate,CPI,DollarIndex,VIX,IndustryProduction,CPE,OilInventories,OPECProduction,OilProduction,TermSpread,TreasuryYield,FedFundsRate,gfc_2008_shock,gfc_2008_regime,opec_2014_shock,opec_2014_regime,covid_2020_shock,covid_2020_regime,war_2022_shock,war_2022_regime,gfc_2008_window,opec_2014_window,covid_2020_window,war_2022_window,cond_vix_gt_30,cond_termspread_inv,cond_inventory_draw,cond_opec_cut
2024-10-25,-4.36999999999999,1.66418984,314.062,124.6105,20.33,100.4309,16145.7,426024.0,33627.70249232167,13500.0,0.14,4.25,5.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-28,-0.1700000000000017,1.66418984,314.062,124.8076,19.8,100.4309,16145.7,426024.0,33627.70249232167,13500.0,0.16,4.28,5.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-29,1.4299999999999926,1.66418984,314.062,124.8612,19.34,100.4309,16145.7,426024.0,33627.70249232167,13500.0,0.17,4.28,5.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-30,0.6700000000000017,1.66418984,314.062,124.8153,20.35,100.4309,16145.7,426024.0,33627.70249232167,13500.0,0.14,4.29,5.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-31,0.2300000000000039,1.66418984,314.062,124.7988,23.16,100.4309,16145.7,426024.0,33627.70249232167,13500.0,0.12,4.28,5.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-01,2.019999999999996,1.58158069,314.732,124.8076,21.88,99.8084,16227.8,425509.0,32938.864456403004,13500.0,0.16,4.37,5.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-11-04,0.4300000000000068,1.58158069,314.732,124.5903,21.98,99.8084,16227.8,425509.0,32938.864456403004,13500.0,0.14,4.31,5.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-05,-0.2800000000000011,1.58158069,314.732,124.5532,20.49,99.8084,16227.8,425509.0,32938.864456403004,13500.0,0.07,4.26,5.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-06,0.7099999999999937,1.58158069,314.732,125.7035,16.27,99.8084,16227.8,425509.0,32938.864456403004,13500.0,0.15,4.42,5.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-07,-2.0,1.58158069,314.732,124.775,15.2,99.8084,16227.8,425509.0,32938.864456403004,13500.0,0.1,4.31,5.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-08,-2.259999999999991,1.58158069,314.732,125.5811,14.94,99.8084,16227.8,427658.0,32938.864456403004,13500.0,0.04,4.3,5.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-12,0.3299999999999983,1.58158069,314.732,126.7762,14.71,99.8084,16227.8,427658.0,32938.864456403004,13500.0,0.09,4.43,5.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-13,0.2299999999999897,1.58158069,314.732,126.9572,14.02,99.8084,16227.8,427658.0,32938.864456403004,13500.0,0.17,4.44,5.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-14,-1.6599999999999966,1.58158069,314.732,127.0015,14.31,99.8084,16227.8,427658.0,32938.864456403004,13500.0,0.09,4.43,5.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-15,2.1299999999999955,1.58158069,314.732,126.8848,16.14,99.8084,16227.8,429747.0,32938.864456403004,13400.0,0.12,4.43,5.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-18,0.2900000000000062,1.58158069,314.732,126.6045,15.58,99.8084,16227.8,429747.0,32938.864456403004,13400.0,0.13,4.42,5.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-19,-0.5,1.58158069,314.732,126.3994,16.35,99.8084,16227.8,429747.0,32938.864456403004,13400.0,0.12,4.39,5.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-20,1.1400000000000006,1.58158069,314.732,126.88,17.16,99.8084,16227.8,429747.0,32938.864456403004,13400.0,0.1,4.41,5.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-21,1.2900000000000065,1.58158069,314.732,127.1047,16.87,99.8084,16227.8,429747.0,32938.864456403004,13400.0,0.09,4.43,5.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-22,-2.2700000000000102,1.58158069,314.732,127.4712,15.24,99.8084,16227.8,430292.0,32938.864456403004,13201.0,0.04,4.41,5.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-25,-0.3599999999999994,1.58158069,314.732,126.9948,14.6,99.8084,16227.8,430292.0,32938.864456403004,13201.0,0.06,4.27,5.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-26,-0.019999999999996,1.58158069,314.732,127.4301,14.1,99.8084,16227.8,430292.0,32938.864456403004,13201.0,0.09,4.3,5.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-27,-0.769999999999996,1.58158069,314.732,126.8205,14.1,99.8084,16227.8,430292.0,32938.864456403004,13201.0,0.06,4.25,5.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29,0.0899999999999892,1.58158069,314.732,126.5798,13.51,99.8084,16227.8,428448.0,32938.864456403004,13493.0,0.05,4.18,5.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-02,1.8000000000000114,1.48014834,315.631,127.1272,13.34,99.4695,16247.7,428448.0,33457.65642981033,13493.0,0.02,4.19,4.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-03,-1.3400000000000034,1.48014834,315.631,126.9565,13.3,99.4695,16247.7,428448.0,33457.65642981033,13493.0,0.06,4.23,4.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-04,-0.2300000000000039,1.48014834,315.631,126.7574,13.45,99.4695,16247.7,428448.0,33457.65642981033,13493.0,0.06,4.19,4.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-05,0.0,1.48014834,315.631,126.4286,13.54,99.4695,16247.7,428448.0,33457.65642981033,13493.0,0.02,4.17,4.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-06,0.0700000000000073,1.48014834,315.631,126.688,12.77,99.4695,16247.7,423375.0,33457.65642981033,13513.0,0.05,4.15,4.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-12-09,0.1999999999999886,1.48014834,315.631,126.5981,14.19,99.4695,16247.7,423375.0,33457.65642981033,13513.0,0.07,4.2,4.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-10,1.7199999999999989,1.48014834,315.631,126.957,14.18,99.4695,16247.7,423375.0,33457.65642981033,13513.0,0.07,4.22,4.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-11,-0.3199999999999932,1.48014834,315.631,126.8483,13.58,99.4695,16247.7,423375.0,33457.65642981033,13513.0,0.11,4.26,4.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-12,1.2900000000000065,1.48014834,315.631,126.9556,13.92,99.4695,16247.7,423375.0,33457.65642981033,13513.0,0.14,4.32,4.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-13,-0.5100000000000051,1.48014834,315.631,127.3096,13.81,99.4695,16247.7,421950.0,33457.65642981033,13631.0,0.15,4.4,4.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-16,-0.7199999999999989,1.48014834,315.631,127.2687,14.69,99.4695,16247.7,421950.0,33457.65642981033,13631.0,0.14,4.39,4.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-17,0.4899999999999949,1.48014834,315.631,127.5043,15.87,99.4695,16247.7,421950.0,33457.65642981033,13631.0,0.15,4.4,4.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-18,-0.7000000000000028,1.48014834,315.631,127.6418,27.62,99.4695,16247.7,421950.0,33457.65642981033,13631.0,0.15,4.5,4.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-19,-0.3900000000000005,1.48014834,315.631,128.6366,24.09,99.4695,16247.7,421950.0,33457.65642981033,13631.0,0.25,4.57,4.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-20,-0.2099999999999937,1.48014834,315.631,127.893,18.36,99.4695,16247.7,421016.0,33457.65642981033,13604.0,0.22,4.52,4.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-23,1.3700000000000043,1.48014834,315.631,128.3021,16.78,99.4695,16247.7,421016.0,33457.65642981033,13604.0,0.29,4.59,4.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-24,-0.4900000000000091,1.48014834,315.631,128.3377,14.27,99.4695,16247.7,421016.0,33457.65642981033,13604.0,0.3,4.59,4.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-26,0.9000000000000057,1.48014834,315.631,128.3329,14.73,99.4695,16247.7,421016.0,33457.65642981033,13604.0,0.28,4.58,4.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-27,0.4500000000000028,1.48014834,315.631,128.45,15.95,99.4695,16247.7,416779.0,33457.65642981033,13585.0,0.31,4.62,4.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-12-30,0.7099999999999937,1.48014834,315.631,128.8205,17.4,99.4695,16247.7,416779.0,33457.65642981033,13585.0,0.31,4.55,4.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,1.3500000000000083,1.48014834,315.631,129.2775,17.35,99.4695,16247.7,416779.0,33457.65642981033,13585.0,0.33,4.58,4.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-02,0.8499999999999943,1.95841688,316.528,129.4598,17.93,99.2925,16299.5,416779.0,33501.66982520567,13585.0,0.32,4.57,4.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-03,-0.3299999999999983,1.95841688,316.528,129.4535,16.13,99.2925,16299.5,415601.0,33501.66982520567,13573.0,0.32,4.6,4.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-06,0.6799999999999926,1.95841688,316.528,128.538,16.04,99.2925,16299.5,415601.0,33501.66982520567,13573.0,0.34,4.62,4.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-07,-1.0,1.95841688,316.528,128.613,17.82,99.2925,16299.5,415601.0,33501.66982520567,13573.0,0.37,4.67,4.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-08,3.280000000000001,1.95841688,316.528,129.0785,17.7,99.2925,16299.5,415601.0,33501.66982520567,13573.0,0.39,4.67,4.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-10,2.299999999999997,1.95841688,316.528,129.8664,19.54,99.2925,16299.5,414642.0,33501.66982520567,13563.0,0.37,4.77,4.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-13,-1.3699999999999903,1.95841688,316.528,130.0413,19.19,99.2925,16299.5,414642.0,33501.66982520567,13563.0,0.39,4.79,4.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-14,2.530000000000001,1.95841688,316.528,129.3812,18.71,99.2925,16299.5,414642.0,33501.66982520567,13563.0,0.41,4.78,4.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-15,-1.3800000000000097,1.95841688,316.528,129.2092,16.12,99.2925,16299.5,414642.0,33501.66982520567,13563.0,0.39,4.66,4.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-16,-0.789999999999992,1.95841688,316.528,129.436,16.6,99.2925,16299.5,414642.0,33501.66982520567,13563.0,0.38,4.61,4.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-17,-1.769999999999996,1.95841688,316.528,129.4859,15.97,99.2925,16299.5,412680.0,33501.66982520567,13481.0,0.34,4.61,4.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-21,-0.6700000000000017,1.95841688,316.528,128.4151,15.06,99.2925,16299.5,412680.0,33501.66982520567,13481.0,0.28,4.57,4.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-22,-1.0900000000000034,1.95841688,316.528,128.3402,15.1,99.2925,16299.5,412680.0,33501.66982520567,13481.0,0.31,4.6,4.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-23,-0.0600000000000022,1.95841688,316.528,128.2162,15.02,99.2925,16299.5,412680.0,33501.66982520567,13481.0,0.36,4.65,4.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-24,-1.4599999999999935,1.95841688,316.528,127.4611,14.85,99.2925,16299.5,411663.0,33501.66982520567,13477.0,0.36,4.63,4.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-27,0.6400000000000006,1.95841688,316.528,128.0912,17.9,99.2925,16299.5,411663.0,33501.66982520567,13477.0,0.36,4.53,4.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-28,-1.210000000000008,1.95841688,316.528,128.2817,16.41,99.2925,16299.5,411663.0,33501.66982520567,13477.0,0.36,4.55,4.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-29,0.1599999999999966,1.95841688,316.528,128.3418,16.56,99.2925,16299.5,411663.0,33501.66982520567,13477.0,0.34,4.55,4.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-30,-0.2599999999999909,1.95841688,316.528,128.1004,15.84,99.2925,16299.5,411663.0,33501.66982520567,13477.0,0.34,4.52,4.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-31,0.6799999999999926,1.95841688,316.528,128.4828,16.43,99.2925,16299.5,415126.0,33501.66982520567,13240.0,0.36,4.58,4.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-03,-0.4799999999999897,1.82436879,317.604,129.109,18.62,100.3273,16415.5,415126.0,33495.819148338,13240.0,0.28,4.54,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-04,-1.6500000000000057,1.82436879,317.604,128.1083,17.21,100.3273,16415.5,415126.0,33495.819148338,13240.0,0.31,4.52,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-05,-0.4200000000000017,1.82436879,317.604,127.9751,15.77,100.3273,16415.5,415126.0,33495.819148338,13240.0,0.26,4.43,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-06,0.3499999999999943,1.82436879,317.604,128.2017,15.5,100.3273,16415.5,415126.0,33495.819148338,13240.0,0.24,4.45,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-07,1.4100000000000108,1.82436879,317.604,128.4292,16.54,100.3273,16415.5,423790.0,33495.819148338,13478.0,0.2,4.49,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-10,0.9399999999999976,1.82436879,317.604,128.6382,15.81,100.3273,16415.5,423790.0,33495.819148338,13478.0,0.23,4.51,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-11,-1.9500000000000028,1.82436879,317.604,128.4322,16.02,100.3273,16415.5,423790.0,33495.819148338,13478.0,0.25,4.54,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-12,-0.0600000000000022,1.82436879,317.604,128.3288,15.89,100.3273,16415.5,423790.0,33495.819148338,13478.0,0.26,4.62,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-13,-0.6099999999999994,1.82436879,317.604,127.8931,15.1,100.3273,16415.5,423790.0,33495.819148338,13478.0,0.21,4.52,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-14,1.1599999999999966,1.82436879,317.604,127.1491,14.77,100.3273,16415.5,427860.0,33495.819148338,13494.0,0.21,4.47,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-18,0.3700000000000045,1.82436879,317.604,127.2906,15.35,100.3273,16415.5,427860.0,33495.819148338,13494.0,0.26,4.55,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-19,0.2999999999999971,1.82436879,317.604,127.7317,15.27,100.3273,16415.5,427860.0,33495.819148338,13494.0,0.25,4.53,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-20,-2.1599999999999966,1.82436879,317.604,127.1126,15.66,100.3273,16415.5,427860.0,33495.819148338,13494.0,0.22,4.5,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-21,0.3400000000000034,1.82436879,317.604,127.1408,18.21,100.3273,16415.5,432493.0,33495.819148338,13497.0,0.23,4.42,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-24,-1.9099999999999968,1.82436879,317.604,127.1921,18.98,100.3273,16415.5,432493.0,33495.819148338,13497.0,0.27,4.4,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-25,-0.2800000000000011,1.82436879,317.604,127.3752,19.43,100.3273,16415.5,432493.0,33495.819148338,13497.0,0.23,4.3,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-26,1.75,1.82436879,317.604,127.2822,19.1,100.3273,16415.5,432493.0,33495.819148338,13497.0,0.2,4.25,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-27,-0.6500000000000057,1.82436879,317.604,127.9704,21.13,100.3273,16415.5,432493.0,33495.819148338,13497.0,0.22,4.29,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-28,-1.3400000000000034,1.82436879,317.604,128.2805,19.63,100.3273,16415.5,430161.0,33495.819148338,13502.0,0.25,4.24,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-03,-0.1599999999999966,2.05553249,318.961,127.75,22.78,100.0647,16316.5,430161.0,33281.84525460833,13502.0,0.2,4.16,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-03-04,-1.8900000000000008,2.05553249,318.961,127.9966,23.51,100.0647,16316.5,430161.0,33281.84525460833,13502.0,0.26,4.22,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-05,0.0400000000000062,2.05553249,318.961,126.504,21.93,100.0647,16316.5,430161.0,33281.84525460833,13502.0,0.29,4.28,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-06,0.6700000000000017,2.05553249,318.961,126.1099,24.87,100.0647,16316.5,430161.0,33281.84525460833,13502.0,0.33,4.29,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-07,-0.980000000000004,2.05553249,318.961,125.9814,23.37,100.0647,16316.5,433775.0,33281.84525460833,13508.0,0.33,4.32,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-10,0.2099999999999937,2.05553249,318.961,126.268,27.86,100.0647,16316.5,433775.0,33281.84525460833,13508.0,0.33,4.22,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-11,1.1300000000000097,2.05553249,318.961,126.0457,26.92,100.0647,16316.5,433775.0,33281.84525460833,13508.0,0.34,4.28,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-12,-0.8300000000000125,2.05553249,318.961,125.8664,24.23,100.0647,16316.5,433775.0,33281.84525460833,13508.0,0.31,4.32,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-13,0.6100000000000136,2.05553249,318.961,126.0031,24.66,100.0647,16316.5,433775.0,33281.84525460833,13508.0,0.33,4.27,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-14,0.4099999999999966,2.05553249,318.961,125.6942,21.77,100.0647,16316.5,435223.0,33281.84525460833,13575.0,0.29,4.31,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-17,-0.3500000000000085,2.05553249,318.961,125.3688,20.51,100.0647,16316.5,435223.0,33281.84525460833,13575.0,0.25,4.31,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-18,-0.0899999999999892,2.05553249,318.961,125.488,21.7,100.0647,16316.5,435223.0,33281.84525460833,13575.0,0.25,4.29,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-19,1.1499999999999917,2.05553249,318.961,125.8006,19.9,100.0647,16316.5,435223.0,33281.84525460833,13575.0,0.26,4.25,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-20,-0.0300000000000011,2.05553249,318.961,125.985,19.8,100.0647,16316.5,435223.0,33281.84525460833,13575.0,0.29,4.24,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-21,0.9399999999999976,2.05553249,318.961,126.2679,19.28,100.0647,16316.5,436968.0,33281.84525460833,13573.0,0.31,4.25,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-24,0.0200000000000102,2.05553249,318.961,126.1956,17.48,100.0647,16316.5,436968.0,33281.84525460833,13573.0,0.3,4.34,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-25,0.5699999999999932,2.05553249,318.961,126.0535,17.15,100.0647,16316.5,436968.0,33281.84525460833,13573.0,0.35,4.31,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-26,0.25,2.05553249,318.961,126.2364,18.33,100.0647,16316.5,436968.0,33281.84525460833,13573.0,0.37,4.35,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-27,-0.5600000000000023,2.05553249,318.961,126.3626,18.69,100.0647,16316.5,436968.0,33281.84525460833,13573.0,0.41,4.38,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-28,2.1300000000000097,2.05553249,318.961,126.4187,21.65,100.0647,16316.5,433627.0,33281.84525460833,13574.0,0.38,4.27,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-03-31,-0.2600000000000051,2.05553249,318.961,126.7075,22.28,100.0647,16316.5,433627.0,33281.84525460833,13574.0,0.34,4.23,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,0.5100000000000051,2.02768935,319.679,126.4338,21.77,101.0993,16297.0,433627.0,33438.569322350995,13574.0,0.3,4.17,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-02,-4.689999999999998,2.02768935,319.679,126.3811,21.51,101.0993,16297.0,433627.0,33438.569322350995,13574.0,0.29,4.2,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-03,-5.010000000000005,2.02768935,319.679,124.7316,30.02,101.0993,16297.0,433627.0,33438.569322350995,13574.0,0.35,4.06,4.33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-04-04,-1.3700000000000043,2.02768935,319.679,125.8129,45.31,101.0993,16297.0,439792.0,33438.569322350995,13580.0,0.33,4.01,4.33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-04-07,-1.009999999999998,2.02768935,319.679,126.8282,46.98,101.0993,16297.0,439792.0,33438.569322350995,13580.0,0.42,4.15,4.33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-04-08,2.5900000000000034,2.02768935,319.679,126.8668,52.33,101.0993,16297.0,439792.0,33438.569322350995,13580.0,0.55,4.26,4.33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-04-09,-2.0600000000000023,2.02768935,319.679,126.628,33.62,101.0993,16297.0,439792.0,33438.569322350995,13580.0,0.43,4.34,4.33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-04-10,1.3399999999999963,2.02768935,319.679,125.089,40.72,101.0993,16297.0,439792.0,33438.569322350995,13580.0,0.56,4.4,4.33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-04-11,0.0800000000000054,2.02768935,319.679,124.0163,37.56,101.0993,16297.0,442345.0,33438.569322350995,13458.0,0.52,4.48,4.33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-04-14,-0.25,2.02768935,319.679,123.6598,30.89,101.0993,16297.0,442345.0,33438.569322350995,13458.0,0.54,4.38,4.33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-04-15,1.1400000000000006,2.02768935,319.679,123.776,30.12,101.0993,16297.0,442345.0,33438.569322350995,13458.0,0.51,4.35,4.33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-04-16,2.1899999999999906,2.02768935,319.679,123.2724,32.64,101.0993,16297.0,442345.0,33438.569322350995,13458.0,0.52,4.29,4.33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-04-17,-1.5899999999999963,2.02768935,319.679,123.1298,29.65,101.0993,16297.0,442345.0,33438.569322350995,13458.0,0.53,4.34,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-21,1.1199999999999974,2.02768935,319.679,122.3145,33.82,101.0993,16297.0,442860.0,33438.569322350995,13462.0,0.67,4.42,4.33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-04-22,-1.9599999999999935,2.02768935,319.679,122.4175,30.57,101.0993,16297.0,442860.0,33438.569322350995,13462.0,0.65,4.41,4.33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-04-23,0.9099999999999966,2.02768935,319.679,123.0252,28.45,101.0993,16297.0,442860.0,33438.569322350995,13462.0,0.59,4.4,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-24,0.3000000000000042,2.02768935,319.679,122.9251,26.47,101.0993,16297.0,442860.0,33438.569322350995,13462.0,0.55,4.32,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-25,-0.5500000000000043,2.02768935,319.679,122.8858,24.84,101.0993,16297.0,443104.0,33438.569322350995,13460.0,0.55,4.29,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-28,-1.4599999999999935,2.02768935,319.679,122.7176,25.15,101.0993,16297.0,443104.0,33438.569322350995,13460.0,0.56,4.23,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-29,-2.2900000000000063,2.02768935,319.679,122.5944,24.17,101.0993,16297.0,443104.0,33438.569322350995,13460.0,0.54,4.19,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,1.0400000000000065,2.02768935,319.679,122.5921,24.7,101.0993,16297.0,443104.0,33438.569322350995,13460.0,0.57,4.17,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-01,-0.9200000000000016,1.85917469,319.785,123.1405,24.6,101.0404,16423.9,443104.0,33675.209093126665,13460.0,0.55,4.25,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-02,-1.1700000000000017,1.85917469,319.785,122.4962,22.68,101.0404,16423.9,440408.0,33675.209093126665,13465.0,0.5,4.33,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
