date,oil_diff_target,RealInterestRate,CPI,DollarIndex,VIX,IndustryProduction,CPE,OilInventories,OPECProduction,OilProduction,TermSpread,TreasuryYield,FedFundsRate,oil_diff_lag1,oil_diff_lag5,oil_volatility_5,oil_volatility_20,MA_5,MA_20,MA_ratio,MA_5_gt_MA_20,oil_momentum_5,oil_momentum_20,TermSpread_inversion,vix_high,is_monday,is_friday,gfc_2008_shock,gfc_2008_regime,opec_2014_shock,opec_2014_regime,covid_2020_shock,covid_2020_regime,war_2022_shock,war_2022_regime,gfc_2008_window,opec_2014_window,covid_2020_window,war_2022_window,cond_vix_gt_30,cond_termspread_inv,cond_inventory_draw,cond_opec_cut
2025-07-16,1.6300000000000097,1.66614308,320.62,120.4175,17.16,100.9655,16423.9,426021.0,33946.92834791599,13385.0,0.58,4.46,4.33,-0.4299999999999926,0.0600000000000022,1.4314957212648984,2.0483677712549255,68.098,68.98299999999999,0.9871707522143138,0,-2.479999999999998,-5.400000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-17,-0.2300000000000039,1.66614308,320.62,120.6384,16.52,100.9655,16423.9,426021.0,33946.92834791599,13385.0,0.56,4.47,4.33,-0.6300000000000097,-1.8299999999999983,1.4613965923046772,1.9457676066137628,68.29400000000001,68.64,0.9949592074592076,0,0.9800000000000092,-6.859999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-18,-0.1400000000000005,1.66614308,320.62,120.356,16.41,100.9655,16423.9,422162.0,33946.92834791599,13375.0,0.56,4.44,4.33,1.6300000000000097,1.8499999999999943,1.1317243480634889,1.9406824627055077,68.074,68.27199999999999,0.9970998359503164,0,-1.099999999999989,-7.359999999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-07-21,-0.8299999999999983,1.66614308,320.62,119.9961,16.65,100.9655,16423.9,422162.0,33946.92834791599,13375.0,0.53,4.38,4.33,-0.2300000000000039,-1.4399999999999975,0.9087353850267584,1.9408551425107976,68.114,67.90549999999999,1.0030704434839597,1,0.2000000000000081,-7.329999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-22,-1.5100000000000051,1.66614308,320.62,119.681,16.5,100.9655,16423.9,422162.0,33946.92834791599,13375.0,0.52,4.35,4.33,-0.1400000000000005,-0.4299999999999926,0.9756023780207445,1.3442900689485755,68.074,67.8155,1.003811812933621,1,-0.1999999999999975,-1.7999999999999972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-23,1.1099999999999994,1.66614308,320.62,119.5697,15.37,100.9655,16423.9,422162.0,33946.92834791599,13375.0,0.52,4.4,4.33,-0.8299999999999983,-0.6300000000000097,1.1688798056257674,1.0630442878332125,67.858,67.84549999999999,1.0001842421383882,1,-1.079999999999993,0.5999999999999943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-24,-0.7800000000000011,1.66614308,320.62,119.5664,15.39,100.9655,16423.9,422162.0,33946.92834791599,13375.0,0.52,4.43,4.33,-1.5100000000000051,1.6300000000000097,0.9697422337919092,1.0850850075843343,67.538,67.9045,0.9946027141058398,0,-1.6000000000000032,1.1799999999999926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25,1.4300000000000068,1.66614308,320.62,119.9857,14.93,100.9655,16423.9,418993.0,33946.92834791599,13273.0,0.49,4.4,4.33,1.1099999999999994,-0.2300000000000039,0.9880030364324404,1.0963340827743686,67.108,67.9015,0.9883139547727224,0,-2.1500000000000004,-0.0600000000000022,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-07-28,2.4599999999999937,1.66614308,320.62,120.6149,15.03,100.9655,16423.9,418993.0,33946.92834791599,13273.0,0.51,4.42,4.33,-0.7800000000000011,-0.1400000000000005,1.3026050821333872,1.1417340228562227,66.99199999999999,67.959,0.985770832413661,0,-0.579999999999993,1.1500000000000057,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-29,0.8200000000000074,1.66614308,320.62,120.9674,15.98,100.9655,16423.9,418993.0,33946.92834791599,13273.0,0.48,4.34,4.33,1.4300000000000068,-0.8299999999999983,1.6392284770585597,1.2558841507082108,67.53399999999999,68.1575,0.9908520705718372,0,2.709999999999999,3.969999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-30,-0.730000000000004,1.66614308,320.62,121.4042,15.48,100.9655,16423.9,418993.0,33946.92834791599,13273.0,0.44,4.38,4.33,2.4599999999999937,-1.5100000000000051,1.1756997916133691,1.2632950857516605,68.542,68.38,1.002369113775958,1,5.040000000000012,4.450000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-31,-1.9699999999999989,1.66614308,320.62,121.721,16.72,100.9655,16423.9,418993.0,33946.92834791599,13273.0,0.43,4.37,4.33,0.8200000000000074,1.1099999999999994,1.4019807416650638,1.205699185666091,69.18199999999999,68.465,1.0104725041992255,1,3.200000000000008,1.7000000000000028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-01,-1.0600000000000025,1.86923994,321.435,121.2122,20.38,101.4785,16466.3,426691.0,34265.414692468665,13314.0,0.54,4.23,4.33,-0.730000000000004,-0.7800000000000011,1.758883168376945,1.284761292593863,69.58399999999999,68.478,1.0161511726393877,1,2.0100000000000104,0.2600000000000051,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-04,-1.1299999999999957,1.86923994,321.435,120.9859,17.52,101.4785,16466.3,426691.0,34265.414692468665,13314.0,0.53,4.22,4.33,-1.9699999999999989,1.4300000000000068,1.747521101446193,1.2826833510057944,69.488,68.3865,1.0161069801788365,1,-0.4799999999999986,-1.8299999999999983,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-05,-0.8200000000000074,1.86923994,321.435,120.9082,17.85,101.4785,16466.3,426691.0,34265.414692468665,13314.0,0.5,4.22,4.33,-1.0600000000000025,2.4599999999999937,1.0214842142684943,1.297596462289973,68.674,68.219,1.0066696961257129,1,-4.069999999999988,-3.3499999999999943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-06,-0.4799999999999897,1.86923994,321.435,120.5082,16.77,101.4785,16466.3,426691.0,34265.414692468665,13314.0,0.53,4.22,4.33,-1.1299999999999957,0.8200000000000074,0.4913959706791613,1.3043783556686792,67.532,68.00750000000001,0.993008124103959,0,-5.710000000000003,-4.230000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-07,0.039999999999992,1.86923994,321.435,120.5043,16.57,101.4785,16466.3,426691.0,34265.414692468665,13314.0,0.51,4.23,4.33,-0.8200000000000074,-0.730000000000004,0.5526934050626254,1.2500122104667115,66.44000000000001,67.8635,0.9790240703765648,0,-5.459999999999988,-2.8799999999999955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-08,0.0900000000000034,1.86923994,321.435,120.3329,15.15,101.4785,16466.3,423662.0,34265.414692468665,13284.0,0.51,4.27,4.33,-0.4799999999999897,-1.9699999999999989,0.480728613668582,1.1603560025404551,65.75,67.62899999999999,0.972216061157196,0,-3.4499999999999975,-4.689999999999998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-11,-0.8100000000000023,1.86923994,321.435,120.6892,16.25,101.4785,16466.3,423662.0,34265.414692468665,13284.0,0.51,4.27,4.33,0.039999999999992,-1.0600000000000025,0.5318364410227244,1.126641959658544,65.28999999999999,67.47099999999999,0.9676750011115888,0,-2.299999999999992,-3.1599999999999966,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-12,-0.5399999999999991,1.86923994,321.435,120.2736,14.73,101.4785,16466.3,423662.0,34265.414692468665,13284.0,0.57,4.29,4.33,0.0900000000000034,-1.1299999999999957,0.4428656681203907,1.134646246749728,64.894,67.294,0.9643356019853184,0,-1.9799999999999984,-3.5400000000000063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-13,1.3099999999999952,1.86923994,321.435,120.13,14.49,101.4785,16466.3,423662.0,34265.414692468665,13284.0,0.57,4.24,4.33,-0.8100000000000023,-0.8200000000000074,0.3904484601067322,1.132932269076963,64.554,67.1215,0.961748471056219,0,-1.6999999999999904,-3.4499999999999957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-14,-1.2099999999999935,1.86923994,321.435,120.6446,14.83,101.4785,16466.3,423662.0,34265.414692468665,13284.0,0.55,4.29,4.33,-0.5399999999999991,-0.4799999999999897,0.8172943166324589,1.1081244229968894,64.572,66.933,0.9647259199498004,0,0.0899999999999945,-3.7700000000000102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-15,0.730000000000004,1.86923994,321.435,120.3377,15.09,101.4785,16466.3,426698.0,34265.414692468665,13327.0,0.58,4.33,4.33,1.3099999999999952,0.039999999999992,0.9832192024160809,1.131477259812926,64.33999999999999,66.69550000000001,0.964682774699942,0,-1.1599999999999913,-4.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-18,-1.1300000000000026,1.86923994,321.435,120.5622,14.99,101.4785,16466.3,426698.0,34265.414692468665,13327.0,0.57,4.34,4.33,-1.2099999999999935,0.0900000000000034,1.0731635476476618,1.1519612566584818,64.236,66.5015,0.9659330992534004,0,-0.5199999999999907,-3.879999999999995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-19,0.8099999999999952,1.86923994,321.435,120.7224,15.57,101.4785,16466.3,426698.0,34265.414692468665,13327.0,0.55,4.3,4.33,0.730000000000004,-0.8100000000000023,1.1336313333706491,1.1625828776343237,64.06800000000001,66.2925,0.9664441678922956,0,-0.839999999999991,-4.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-20,0.3700000000000045,1.86923994,321.435,120.7757,15.69,101.4785,16466.3,426698.0,34265.414692468665,13327.0,0.55,4.29,4.33,-1.1300000000000026,-0.5399999999999991,1.182590377095854,1.141490715087802,64.17,66.1995,0.9693426687512746,0,0.5100000000000033,-1.8599999999999992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-21,-0.480000000000004,1.86923994,321.435,121.0843,16.6,101.4785,16466.3,426698.0,34265.414692468665,13327.0,0.54,4.33,4.33,0.8099999999999952,1.3099999999999952,1.0037330322350253,1.11205830971699,64.084,66.0695,0.9699483120047828,0,-0.4299999999999873,-2.5999999999999943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-22,1.1000000000000083,1.86923994,321.435,120.2774,14.22,101.4785,16466.3,420684.0,34265.414692468665,13382.0,0.58,4.26,4.33,0.3700000000000045,-1.2099999999999935,0.8389278872464087,1.1048291127686378,64.14399999999999,65.9545,0.9725492574426308,0,0.3000000000000025,-2.299999999999997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-08-25,-1.5800000000000054,1.86923994,321.435,120.4214,14.79,101.4785,16466.3,420684.0,34265.414692468665,13382.0,0.55,4.28,4.33,-0.480000000000004,0.730000000000004,0.9247323937224898,1.0827852729735956,64.27799999999999,65.82300000000001,0.9765279613508954,0,0.670000000000007,-2.6299999999999955,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-26,0.8899999999999935,1.86923994,321.435,120.5274,14.62,101.4785,16466.3,420684.0,34265.414692468665,13382.0,0.65,4.26,4.33,1.1000000000000083,-1.1300000000000026,1.0862918576513998,0.941506491578415,64.322,65.48949999999999,0.9821727147099918,0,0.2200000000000042,-6.669999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-27,0.4699999999999988,1.86923994,321.435,120.7274,14.85,101.4785,16466.3,420684.0,34265.414692468665,13382.0,0.65,4.24,4.33,-1.5800000000000054,0.8099999999999952,1.1008860068143875,0.9461389683172896,64.38199999999999,65.15950000000001,0.9880677414651736,0,0.3000000000000025,-6.6000000000000085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-28,-0.5999999999999943,1.86923994,321.435,120.2595,14.43,101.4785,16466.3,420684.0,34265.414692468665,13382.0,0.6,4.22,4.33,0.8899999999999935,0.3700000000000045,1.1088056637660757,0.9574197781428118,64.462,64.8895,0.9934118771141712,0,0.3999999999999968,-5.400000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-29,1.5900000000000034,1.86923994,321.435,120.2082,15.36,101.4785,16466.3,418292.0,34265.414692468665,13439.0,0.64,4.23,4.33,0.4699999999999988,-0.480000000000004,1.125135547389613,0.8748369772947351,64.518,64.688,0.9973720009893644,0,0.2800000000000064,-4.030000000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-02,-1.5900000000000034,1.65988735,322.169,120.6837,17.17,101.894,16547.5,418292.0,34282.65973130933,13439.0,0.62,4.28,4.33,-0.5999999999999943,1.1000000000000083,1.2528886622520463,0.9364765993086616,64.672,64.619,1.0008201922035314,1,0.7700000000000014,-1.3799999999999957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-03,-0.5499999999999972,1.65988735,322.169,120.5052,16.35,101.894,16547.5,418292.0,34282.65973130933,13439.0,0.61,4.22,4.33,1.5900000000000034,-1.5800000000000054,1.2563518615418694,0.968990793503644,64.824,64.527,1.0046027244409317,1,0.7600000000000033,-1.8400000000000032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-04,-1.5900000000000034,1.65988735,322.169,120.7629,15.3,101.894,16547.5,418292.0,34282.65973130933,13439.0,0.58,4.17,4.33,-1.5900000000000034,0.8899999999999935,1.20904094223468,0.9601550039337562,64.68799999999999,64.4485,1.0037161454494672,1,-0.6799999999999873,-1.5699999999999932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-05,0.3800000000000025,1.65988735,322.169,120.1282,15.18,101.894,16547.5,420707.0,34282.65973130933,13423.0,0.59,4.1,4.33,-0.5499999999999972,0.4699999999999988,1.2985838440392383,1.0150934621216858,64.14,64.31450000000001,0.9972867704794408,0,-2.7399999999999896,-2.680000000000007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-08,0.3699999999999974,1.65988735,322.169,120.0971,15.11,101.894,16547.5,420707.0,34282.65973130933,13423.0,0.56,4.05,4.33,-1.5900000000000034,-0.5999999999999943,1.361220040992538,1.0209907469038313,63.78800000000001,64.1975,0.993621246933292,0,-1.759999999999993,-2.3399999999999963,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-09,1.0400000000000065,1.65988735,322.169,120.1569,15.04,101.894,16547.5,420707.0,34282.65973130933,13423.0,0.54,4.08,4.33,0.3800000000000025,1.5900000000000034,0.98284281551005,1.0258865229131446,63.19199999999999,64.09450000000001,0.9859192286389624,0,-2.979999999999998,-2.0600000000000023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-10,-1.3000000000000045,1.65988735,322.169,120.1223,15.35,101.894,16547.5,420707.0,34282.65973130933,13423.0,0.5,4.04,4.33,0.3699999999999974,-1.5900000000000034,1.0209064599657136,1.042060080094426,63.122,64.084,0.9849884526558892,0,-0.349999999999989,-0.2099999999999937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-11,0.3100000000000023,1.65988735,322.169,119.9534,14.71,101.894,16547.5,420707.0,34282.65973130933,13423.0,0.49,4.01,4.33,1.0400000000000065,-0.5499999999999972,1.1553138101830722,1.075699405283094,62.902,64.0355,0.9822988810893958,0,-1.099999999999996,-0.9699999999999988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-12,0.6399999999999935,1.65988735,322.169,120.0611,14.76,101.894,16547.5,424646.0,34282.65973130933,13495.0,0.5,4.06,4.33,-1.3000000000000045,-1.5900000000000034,0.8690512067765201,1.0315663868730909,63.062,63.937,0.9863146534870264,0,0.8000000000000096,-1.969999999999992,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-15,1.230000000000004,1.65988735,322.169,119.5644,15.69,101.894,16547.5,424646.0,34282.65973130933,13495.0,0.51,4.05,4.33,0.3100000000000023,0.3800000000000025,0.8929557659815655,1.0093583162219466,63.274,63.931,0.9897232954278832,0,1.0600000000000005,-0.1200000000000045,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-16,-0.480000000000004,1.65988735,322.169,119.1348,16.36,101.894,16547.5,424646.0,34282.65973130933,13495.0,0.53,4.04,4.33,0.6399999999999935,0.3699999999999974,1.0065932644319286,1.0344278866270311,63.658,63.95,0.9954339327599688,0,1.920000000000007,0.3799999999999954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-17,-0.5,1.65988735,322.169,119.1582,15.72,101.894,16547.5,424646.0,34282.65973130933,13495.0,0.54,4.06,4.33,1.230000000000004,1.0400000000000065,0.9883066325790416,1.0062555655289478,63.738,64.0015,0.9958829089943204,0,0.3999999999999968,1.029999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-18,-0.8899999999999935,1.65988735,322.169,119.6616,15.7,101.894,16547.5,424646.0,34282.65973130933,13495.0,0.54,4.11,4.33,-0.480000000000004,-1.3000000000000045,0.7434715865449885,0.9968761734855768,63.977999999999994,63.9875,0.9998515335026372,0,1.200000000000001,-0.2800000000000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-19,-0.0300000000000011,1.65988735,322.169,119.7858,15.45,101.894,16547.5,415361.0,34282.65973130933,13482.0,0.57,4.14,4.33,-0.5,0.3100000000000023,0.893728146585816,1.011044795717507,63.977999999999994,63.91049999999999,1.001056164480015,1,5.3290705182007506e-15,-1.5399999999999991,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-09-22,0.769999999999996,1.65988735,322.169,119.8152,16.1,101.894,16547.5,415361.0,34282.65973130933,13482.0,0.54,4.15,4.33,-0.8899999999999935,0.6399999999999935,0.821054200403189,1.006601761007423,63.843999999999994,63.855999999999995,0.9998120771736408,0,-0.6699999999999893,-1.0899999999999963,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-23,1.6400000000000077,1.65988735,322.169,119.6202,16.64,101.894,16547.5,415361.0,34282.65973130933,13482.0,0.59,4.12,4.33,-0.0300000000000011,1.230000000000004,0.6346101165280265,0.9892362817106524,63.617999999999995,63.78499999999999,0.997381829583758,0,-1.1299999999999972,-1.4200000000000088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-24,0.1099999999999994,1.65988735,322.169,120.1707,16.18,101.894,16547.5,415361.0,34282.65973130933,13482.0,0.59,4.16,4.33,0.769999999999996,-0.480000000000004,1.0160561008131987,0.9927420823685018,63.81600000000001,63.875,0.9990763209393348,0,0.9900000000000144,1.8000000000000045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-25,0.9899999999999948,1.65988735,322.169,120.5419,16.74,101.894,16547.5,415361.0,34282.65973130933,13482.0,0.54,4.18,4.33,1.6400000000000077,-0.5,0.9454628496137332,0.9748192814973624,64.136,63.926,1.0032850483371398,1,1.600000000000014,1.0200000000000102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-26,-2.230000000000004,1.65988735,322.169,120.4349,15.29,101.894,16547.5,414754.0,34282.65973130933,13501.0,0.57,4.2,4.33,0.1099999999999994,-0.8899999999999935,0.6807202068395826,0.993341516509372,64.83200000000001,64.003,1.012952517850726,1,3.480000000000002,1.5400000000000065,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-29,-1.0999999999999943,1.65988735,322.169,120.115,16.12,101.894,16547.5,414754.0,34282.65973130933,13501.0,0.52,4.15,4.33,0.9899999999999948,-0.0300000000000011,1.4933117557964,1.1116345243782064,65.08800000000001,63.9985,1.017023836496168,1,1.2799999999999994,-0.0900000000000034,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,-0.5799999999999983,1.65988735,322.169,120.1368,16.28,101.894,16547.5,414754.0,34282.65973130933,13501.0,0.56,4.16,4.33,-2.230000000000004,0.769999999999996,1.5648546258358074,1.070533069377899,64.97,63.8595,1.0173897384101034,1,-0.589999999999991,-2.780000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-01,-1.3100000000000025,1.56632926,323.291,120.1502,16.29,101.6247,16595.8,414754.0,34224.648263105,13501.0,0.57,4.12,4.33,-1.0999999999999943,1.6400000000000077,1.2178136146388394,1.021166902178752,64.408,63.770999999999994,1.0099888664126329,1,-2.809999999999997,-1.769999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-02,0.3699999999999974,1.56632926,323.291,120.4296,16.63,101.6247,16595.8,414754.0,34224.648263105,13501.0,0.55,4.1,4.33,-0.5799999999999983,0.1099999999999994,1.1871099359367336,1.0528921322269198,63.562,63.644499999999994,0.998703737165034,0,-4.229999999999999,-2.530000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-03,0.8400000000000034,1.56632926,323.291,120.0881,16.65,101.6247,16595.8,416546.0,34224.648263105,13505.0,0.55,4.13,4.33,-1.3100000000000025,0.9899999999999948,0.9575750623317834,0.9993591367524548,62.592000000000006,63.616,0.983903420523139,0,-4.849999999999996,-0.5700000000000003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06,0.0300000000000011,1.56632926,323.291,120.2722,16.37,101.6247,16595.8,416546.0,34224.648263105,13505.0,0.58,4.18,4.33,0.3699999999999974,-2.230000000000004,0.9315739369474216,1.0144351552517352,62.236,63.6105,0.9783919321495664,0,-1.7799999999999887,-0.1099999999999994,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-07,0.8499999999999943,1.56632926,323.291,120.4884,17.24,101.6247,16595.8,416546.0,34224.648263105,13505.0,0.57,4.14,4.33,0.8400000000000034,-1.0999999999999943,0.838361497207333,1.0106531238967162,62.105999999999995,63.588,0.976693715795433,0,-0.6499999999999932,-0.4499999999999957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08,-1.009999999999998,1.56632926,323.291,120.7766,16.3,101.6247,16595.8,416546.0,34224.648263105,13505.0,0.55,4.13,4.33,0.0300000000000011,-0.5799999999999983,0.8888644441081666,1.0009868814535934,62.262,63.556,0.9796400025174647,0,0.7799999999999994,-0.6400000000000077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-09,-2.609999999999999,1.56632926,323.291,121.0902,16.43,101.6247,16595.8,416546.0,34224.648263105,13505.0,0.54,4.14,4.33,0.8499999999999943,-1.3100000000000025,0.7669289406455576,0.9836017326241026,62.477999999999994,63.5385,0.983309332137208,0,1.0800000000000036,-0.3500000000000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-10,-0.2299999999999968,1.56632926,323.291,121.1163,21.66,101.6247,16595.8,420261.0,34224.648263105,13629.0,0.53,4.05,4.33,-1.009999999999998,0.3699999999999974,1.4610954794262132,1.1371583928927402,62.098,63.375,0.9798500986193294,0,-1.8999999999999932,-3.270000000000003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-14,-0.4400000000000048,1.56632926,323.291,121.1822,20.81,101.6247,16595.8,420261.0,34224.648263105,13629.0,0.55,4.03,4.33,-2.609999999999999,0.8400000000000034,1.3080825662012754,1.121334261634716,61.504,63.16799999999999,0.9736575481256332,0,-2.9699999999999935,-4.1399999999999935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-15,-0.7899999999999991,1.56632926,323.291,120.8642,20.64,101.6247,16595.8,420261.0,34224.648263105,13629.0,0.55,4.05,4.33,-0.2299999999999968,0.0300000000000011,1.2683138412868138,1.0696850249637333,60.815999999999995,62.8775,0.9672140272752574,0,-3.4399999999999995,-5.810000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-16,0.009999999999998,1.56632926,323.291,120.6698,25.31,101.6247,16595.8,420261.0,34224.648263105,13629.0,0.58,3.99,4.33,-0.4400000000000048,0.8499999999999943,0.9409463321570029,1.0748091629876388,59.8,62.5715,0.9557066715677264,0,-5.079999999999993,-6.119999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-17,0.0400000000000062,1.56632926,323.291,120.7028,20.78,101.6247,16595.8,423785.0,34224.648263105,13636.0,0.56,4.02,4.33,-0.7899999999999991,-1.009999999999998,1.0471485090471726,1.0760134757520852,58.988,62.29100000000001,0.9469746833410924,0,-4.059999999999997,-5.609999999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-20,0.3199999999999932,1.56632926,323.291,120.6209,18.23,101.6247,16595.8,423785.0,34224.648263105,13636.0,0.54,4.0,4.33,0.009999999999998,-2.609999999999999,0.3444851230455673,1.0683553518819573,58.706,62.057,0.9460012569089706,0,-1.4099999999999913,-4.68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-21,0.6400000000000006,1.56632926,323.291,120.8895,17.87,101.6247,16595.8,423785.0,34224.648263105,13636.0,0.53,3.98,4.33,0.0400000000000062,-0.2299999999999968,0.4398522479193644,1.0747204042766214,58.53399999999999,61.840500000000006,0.9465318035914972,0,-0.8600000000000012,-4.330000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-22,3.140000000000001,1.56632926,323.291,120.8958,18.6,101.6247,16595.8,423785.0,34224.648263105,13636.0,0.52,3.97,4.33,0.3199999999999932,-0.4400000000000048,0.5310649677767477,1.06881685694243,58.578,61.61750000000001,0.9506714813161844,0,0.2200000000000042,-4.460000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-23,-0.1699999999999946,1.56632926,323.291,120.9531,17.3,101.6247,16595.8,423785.0,34224.648263105,13636.0,0.53,4.01,4.33,0.6400000000000006,-0.7899999999999991,1.3161306925984673,1.2445992802589656,59.407999999999994,61.4695,0.9664630426471664,0,4.150000000000004,-2.960000000000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-24,-0.1400000000000005,1.56632926,323.291,120.9345,16.37,101.6247,16595.8,422824.0,34224.648263105,13629.0,0.54,4.02,4.33,3.140000000000001,0.009999999999998,1.3462837739495035,1.2431183201509095,60.202,61.307500000000005,0.9819679484565508,0,3.9700000000000113,-3.240000000000002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
