date,OilPrice,RealInterestRate,CPI,DollarIndex,VIX,IndustryProduction,CPE,OilInventories,OPECProduction,OilProduction,TreasuryYield,FedFundsRate,oil_diff_target,oil_diff_lag1,oil_diff_lag5,oil_volatility_5,oil_volatility_20,MA_5,MA_20,MA_ratio,MA_5_gt_MA_20,oil_momentum_5,oil_momentum_20,TermSpread_inversion,vix_high,is_monday,is_friday
2008-02-21,-2.2900000000000063,-0.43927830999999995,0.61099999999999,-0.5412000000000035,0.7200000000000024,0.035700000000005616,-7.100000000000364,1066.0,284.497000000003,31.0,-0.16000000000000014,-0.25,0.46000000000000796,0.8700000000000045,0.46000000000000796,2.4770284616854967,1.8128703614347124,98.082,92.57499999999999,1.0594869025114773,1,5.289999999999992,10.919999999999987,0,0,0,0
2008-02-22,0.46000000000000796,-0.43927830999999995,0.61099999999999,-0.007799999999988927,-1.0600000000000023,0.035700000000005616,-7.100000000000364,4204.0,284.497000000003,-10.0,0.020000000000000018,-0.25,0.37000000000000455,-2.2900000000000063,2.1400000000000006,2.406505765627836,1.7635695709494852,98.804,93.0275,1.0620945419365242,1,3.6099999999999994,9.049999999999997,0,0,0,1
2008-02-25,0.37000000000000455,-0.43927830999999995,0.61099999999999,-0.17090000000000316,-1.0299999999999976,0.035700000000005616,-7.100000000000364,4204.0,284.497000000003,-10.0,0.1200000000000001,-0.25,1.4299999999999926,0.46000000000000796,0.14999999999999147,2.395418543803987,1.763612545466356,99.57000000000001,93.479,1.0651590196728677,1,3.8300000000000125,9.030000000000001,0,0,1,0
2008-02-26,1.4299999999999926,-0.43927830999999995,0.61099999999999,-0.4375,-1.1300000000000026,0.035700000000005616,-7.100000000000364,4204.0,284.497000000003,-10.0,-0.03000000000000025,-0.25,-1.2399999999999949,0.37000000000000455,4.420000000000002,1.4364261206202038,1.7769358605846142,99.738,93.97099999999999,1.0613699971267732,1,0.8400000000000034,9.840000000000003,0,0,0,0
2008-02-27,-1.2399999999999949,-0.43927830999999995,0.61099999999999,-0.7644999999999982,0.7900000000000027,0.035700000000005616,-7.100000000000364,4204.0,284.497000000003,-10.0,-0.029999999999999805,-0.25,3.009999999999991,1.4299999999999926,0.8700000000000045,1.4876592351745084,1.8177234894808751,99.48400000000001,94.36749999999999,1.054218878321456,1,-1.269999999999996,7.930000000000007,0,0,0,0
2008-02-28,3.009999999999991,-0.43927830999999995,0.61099999999999,-0.2990000000000066,0.8399999999999999,0.035700000000005616,-7.100000000000364,4204.0,284.497000000003,-10.0,-0.14000000000000012,-0.25,-0.8199999999999932,-1.2399999999999949,-2.2900000000000063,1.560682542992002,1.909213395478275,100.29,94.8805,1.0570138226505974,1,4.030000000000001,10.259999999999991,0,0,0,0
2008-02-29,-0.8199999999999932,-0.43927830999999995,0.61099999999999,0.1291000000000082,3.009999999999998,0.035700000000005616,-7.100000000000364,3231.0,284.497000000003,10.0,-0.18000000000000016,-0.25,0.6400000000000006,3.009999999999991,0.46000000000000796,1.7276718438407157,1.9143927854131984,100.84,95.386,1.057178202251903,1,2.75,10.11,0,0,0,1
2008-03-03,0.6400000000000006,0.012521870000000046,0.7290000000000134,0.07269999999999754,-0.259999999999998,-0.1355000000000075,-1.8999999999996362,3231.0,363.3535999999949,10.0,0.010000000000000231,-0.30000000000000027,-2.700000000000003,-0.8199999999999932,0.37000000000000455,1.7248565157716682,1.7654445541234678,101.44399999999999,96.0555,1.0560977768061173,1,3.019999999999996,13.39,0,0,1,0
2008-03-04,-2.700000000000003,0.012521870000000046,0.7290000000000134,0.06579999999999586,-0.7600000000000016,-0.1355000000000075,-1.8999999999996362,3231.0,363.3535999999949,10.0,0.08999999999999986,-0.30000000000000027,4.730000000000004,0.6400000000000006,1.4299999999999926,2.163520279544425,1.9158064812721067,101.22200000000001,96.538,1.0485197538793016,1,-1.1099999999999994,9.650000000000006,0,0,0,0
2008-03-05,4.730000000000004,0.012521870000000046,0.7290000000000134,-0.16920000000000357,-0.9199999999999982,-0.1355000000000075,-1.8999999999996362,3231.0,363.3535999999949,10.0,0.07000000000000028,-0.30000000000000027,1.0600000000000023,-2.700000000000003,-1.2399999999999949,2.9614641649022193,2.060833441519283,102.194,97.34450000000001,1.0498179147255364,1,4.859999999999999,16.13000000000001,0,0,0,0
2008-03-06,1.0600000000000023,0.012521870000000046,0.7290000000000134,-0.22419999999999618,2.9499999999999993,-0.1355000000000075,-1.8999999999996362,3231.0,363.3535999999949,10.0,-0.08000000000000007,-0.30000000000000027,-0.39000000000000057,4.730000000000004,3.009999999999991,2.7465833320691386,2.0084607224648963,102.776,98.262,1.0459384095581201,1,2.910000000000011,18.35000000000001,0,0,0,0
2008-03-07,-0.39000000000000057,0.012521870000000046,0.7290000000000134,0.21529999999999916,-0.060000000000002274,-0.1355000000000075,-1.8999999999996362,-3056.0,363.3535999999949,6.0,-0.06000000000000005,-0.30000000000000027,2.780000000000001,1.0600000000000023,-0.8199999999999932,2.6980122312547095,2.0296405567177866,103.444,99.11449999999999,1.043681802359897,1,3.3400000000000034,17.05000000000001,0,0,0,1
2008-03-10,2.780000000000001,0.012521870000000046,0.7290000000000134,0.019400000000004525,1.8900000000000006,-0.1355000000000075,-1.8999999999996362,-3056.0,363.3535999999949,6.0,-0.10000000000000009,-0.30000000000000027,0.8299999999999983,-0.39000000000000057,0.6400000000000006,2.857486657886615,1.9712947254880089,104.54,99.921,1.0462265189499704,1,5.480000000000004,16.13000000000001,0,0,1,0
2008-03-11,0.8299999999999983,0.012521870000000046,0.7290000000000134,0.03109999999999502,-3.0199999999999996,-0.1355000000000075,-1.8999999999996362,-3056.0,363.3535999999949,6.0,0.14000000000000012,-0.30000000000000027,1.1299999999999955,2.780000000000001,-2.700000000000003,1.9893390862293965,1.9577276704329816,106.34200000000001,100.6795,1.0562428299703515,1,9.010000000000005,15.170000000000002,0,0,0,0
